gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
50	c_1	53507	54698	f	0	1	Prodigal	002006
51	c_1	54771	55896	r	0	1	Prodigal	002006
52	c_1	55892	56402	r	0	1	Prodigal	002006
53	c_1	56465	56768	r	0	1	Prodigal	002006
54	c_1	56772	57699	r	0	1	Prodigal	002006
55	c_1	57808	58711	f	0	1	Prodigal	002006
56	c_1	58976	60815	f	0	1	Prodigal	002006
57	c_1	60926	61730	f	0	1	Prodigal	002006
58	c_1	61737	62229	r	0	1	Prodigal	002006
59	c_1	62641	62755	f	0	1	Prodigal	002006
60	c_1	68236	69073	f	0	1	Prodigal	002006
61	c_1	69094	69529	r	0	1	Prodigal	002006
62	c_1	69542	70763	r	0	1	Prodigal	002006
63	c_1	70944	72957	f	0	1	Prodigal	002006
64	c_1	72959	75236	r	0	1	Prodigal	002006
65	c_1	75320	75770	r	0	1	Prodigal	002006
66	c_1	75973	77002	r	0	1	Prodigal	002006
67	c_1	77057	78248	r	0	1	Prodigal	002006
68	c_1	78363	79008	r	0	1	Prodigal	002006
69	c_1	79166	80123	f	0	1	Prodigal	002006
70	c_1	80241	82005	f	0	1	Prodigal	002006
71	c_1	82011	83211	f	0	1	Prodigal	002006
72	c_1	83213	84305	f	0	1	Prodigal	002006
73	c_1	84345	85059	f	0	1	Prodigal	002006
74	c_1	85062	86079	f	0	1	Prodigal	002006
75	c_1	86107	87205	f	0	1	Prodigal	002006
76	c_1	87220	88540	f	0	1	Prodigal	002006
77	c_1	88584	89124	r	0	1	Prodigal	002006
78	c_1	89422	90139	f	0	1	Prodigal	002006
79	c_1	90199	91021	f	0	1	Prodigal	002006
80	c_1	91061	91697	f	0	1	Prodigal	002006
81	c_1	91754	92885	f	0	1	Prodigal	002006
82	c_1	93276	93933	f	0	1	Prodigal	002006
83	c_1	94201	94714	f	0	1	Prodigal	002006
84	c_1	94815	95316	r	0	1	Prodigal	002006
85	c_1	95626	95824	f	0	1	Prodigal	002006
86	c_1	96086	96614	f	0	1	Prodigal	002006
87	c_1	96890	98960	f	0	1	Prodigal	002006
88	c_1	99079	101251	r	0	1	Prodigal	002006
89	c_1	101758	102757	f	0	1	Prodigal	002006
90	c_1	102842	104408	f	0	1	Prodigal	002006
91	c_1	104407	105526	f	0	1	Prodigal	002006
92	c_1	105528	106494	f	0	1	Prodigal	002006
93	c_1	106759	108751	r	0	1	Prodigal	002006
94	c_1	109100	110042	f	0	1	Prodigal	002006
95	c_1	110122	111547	r	0	1	Prodigal	002006
96	c_1	111705	112644	r	0	1	Prodigal	002006
97	c_1	112647	113757	r	0	1	Prodigal	002006
98	c_1	113753	114575	r	0	1	Prodigal	002006
99	c_1	114529	115564	r	0	1	Prodigal	002006
100	c_1	115560	116529	r	0	1	Prodigal	002006
101	c_1	116525	117167	r	0	1	Prodigal	002006
102	c_1	117444	118773	r	0	1	Prodigal	002006
103	c_1	118839	119373	r	0	1	Prodigal	002006
104	c_1	119560	120406	r	0	1	Prodigal	002006
105	c_1	120409	122155	r	0	1	Prodigal	002006
106	c_1	122465	123032	f	0	1	Prodigal	002006
107	c_1	123173	123743	f	0	1	Prodigal	002006
108	c_1	123735	124431	f	0	1	Prodigal	002006
109	c_1	124497	125313	r	0	1	Prodigal	002006
110	c_1	125428	126418	r	0	1	Prodigal	002006
111	c_1	126414	127563	r	0	1	Prodigal	002006
112	c_1	127559	128618	r	0	1	Prodigal	002006
113	c_1	128678	129692	r	0	1	Prodigal	002006
114	c_1	129893	130901	f	0	1	Prodigal	002006
115	c_1	131090	134150	f	0	1	Prodigal	002006
116	c_1	134426	135413	f	0	1	Prodigal	002006
117	c_1	135442	136987	f	0	1	Prodigal	002006
118	c_1	137003	138014	f	0	1	Prodigal	002006
119	c_1	138065	139799	f	0	1	Prodigal	002006
120	c_1	139866	141000	r	0	1	Prodigal	002006
121	c_1	141170	142313	f	0	1	Prodigal	002006
122	c_1	142402	142936	f	0	1	Prodigal	002006
123	c_1	143035	144865	r	0	1	Prodigal	002006
124	c_1	144870	145701	r	0	1	Prodigal	002006
125	c_1	145789	146206	r	0	1	Prodigal	002006
126	c_1	146371	147733	r	0	1	Prodigal	002006
127	c_1	147910	148900	r	0	1	Prodigal	002006
128	c_1	148974	149469	r	0	1	Prodigal	002006
129	c_1	149495	149942	r	0	1	Prodigal	002006
130	c_1	150004	150862	r	0	1	Prodigal	002006
131	c_1	151009	151384	r	0	1	Prodigal	002006
132	c_1	151848	153207	f	0	1	Prodigal	002006
133	c_1	153393	154755	f	0	1	Prodigal	002006
134	c_1	154808	155906	f	0	1	Prodigal	002006
135	c_1	156024	157110	f	0	1	Prodigal	002006
136	c_1	157188	158343	f	0	1	Prodigal	002006
137	c_1	158339	159245	f	0	1	Prodigal	002006
138	c_1	159241	160087	f	0	1	Prodigal	002006
139	c_1	160132	160837	f	0	1	Prodigal	002006
140	c_1	161329	161857	r	0	1	Prodigal	002006
141	c_1	161981	162446	r	0	1	Prodigal	002006
142	c_1	162579	164415	f	0	1	Prodigal	002006
143	c_1	164482	164785	r	0	1	Prodigal	002006
144	c_1	164890	166318	f	0	1	Prodigal	002006
145	c_1	166328	166616	f	0	1	Prodigal	002006
146	c_1	166775	167450	f	0	1	Prodigal	002006
147	c_1	167720	168206	r	0	1	Prodigal	002006
148	c_1	168352	170206	f	0	1	Prodigal	002006
149	c_1	170328	170979	f	0	1	Prodigal	002006
150	c_1	171079	171295	r	0	1	Prodigal	002006
151	c_1	171442	173650	f	0	1	Prodigal	002006
152	c_1	173714	174782	r	0	1	Prodigal	002006
153	c_1	174973	176407	f	0	1	Prodigal	002006
154	c_1	176576	177803	f	0	1	Prodigal	002006
155	c_1	178057	179299	f	0	1	Prodigal	002006
156	c_1	179475	180348	f	0	1	Prodigal	002006
157	c_1	180434	180872	f	0	1	Prodigal	002006
158	c_1	180860	181541	r	0	1	Prodigal	002006
159	c_1	181592	182501	f	0	1	Prodigal	002006
160	c_1	182555	184658	r	0	1	Prodigal	002006
161	c_1	184689	186759	r	0	1	Prodigal	002006
162	c_1	186949	188299	r	0	1	Prodigal	002006
163	c_1	188449	189790	r	0	1	Prodigal	002006
164	c_1	190035	190545	f	0	1	Prodigal	002006
165	c_1	190541	192338	f	0	1	Prodigal	002006
166	c_1	192347	192989	f	0	1	Prodigal	002006
167	c_1	193073	194081	r	0	1	Prodigal	002006
168	c_1	194170	194821	f	0	1	Prodigal	002006
169	c_1	194953	196306	r	0	1	Prodigal	002006
170	c_1	196315	197845	r	0	1	Prodigal	002006
171	c_1	198091	198523	f	0	1	Prodigal	002006
172	c_1	198573	199044	f	0	1	Prodigal	002006
173	c_1	199046	200051	f	0	1	Prodigal	002006
174	c_1	200120	200699	r	0	1	Prodigal	002006
175	c_1	200779	201259	r	0	1	Prodigal	002006
176	c_1	201546	202311	f	0	1	Prodigal	002006
177	c_1	202382	202616	f	0	1	Prodigal	002006
178	c_1	202617	203385	f	0	1	Prodigal	002006
179	c_1	203470	203749	f	0	1	Prodigal	002006
180	c_1	203819	206129	r	0	1	Prodigal	002006
181	c_1	206320	206794	r	0	1	Prodigal	002006
182	c_1	207043	207766	f	0	1	Prodigal	002006
183	c_1	207762	209073	f	0	1	Prodigal	002006
184	c_1	209110	210025	r	0	1	Prodigal	002006
185	c_1	210382	210694	f	0	1	Prodigal	002006
186	c_1	210716	211349	f	0	1	Prodigal	002006
187	c_1	211366	211972	f	0	1	Prodigal	002006
188	c_1	211968	212271	f	0	1	Prodigal	002006
189	c_1	212286	213108	f	0	1	Prodigal	002006
190	c_1	213130	213409	f	0	1	Prodigal	002006
191	c_1	213416	213764	f	0	1	Prodigal	002006
192	c_1	213767	214481	f	0	1	Prodigal	002006
193	c_1	214494	214908	f	0	1	Prodigal	002006
194	c_1	214907	215099	f	0	1	Prodigal	002006
195	c_1	215098	215347	f	0	1	Prodigal	002006
196	c_1	215494	215863	f	0	1	Prodigal	002006
197	c_1	215874	216192	f	0	1	Prodigal	002006
198	c_1	216205	216745	f	0	1	Prodigal	002006
199	c_1	216755	217061	f	0	1	Prodigal	002006
200	c_1	217082	217475	f	0	1	Prodigal	002006
201	c_1	217488	218022	f	0	1	Prodigal	002006
202	c_1	218031	218385	f	0	1	Prodigal	002006
203	c_1	218399	218900	f	0	1	Prodigal	002006
204	c_1	218906	219086	f	0	1	Prodigal	002006
205	c_1	219088	219526	f	0	1	Prodigal	002006
206	c_1	219534	220863	f	0	1	Prodigal	002006
207	c_1	221143	221500	f	0	1	Prodigal	002006
208	c_1	221514	221904	f	0	1	Prodigal	002006
209	c_1	221943	222564	f	0	1	Prodigal	002006
210	c_1	222589	223579	f	0	1	Prodigal	002006
211	c_1	223622	224006	f	0	1	Prodigal	002006
212	c_1	230467	232420	f	0	1	Prodigal	002006
213	c_1	232488	233877	r	0	1	Prodigal	002006
214	c_1	234017	235379	r	0	1	Prodigal	002006
215	c_1	235412	236135	r	0	1	Prodigal	002006
216	c_1	236334	236685	f	0	1	Prodigal	002006
217	c_1	236797	237697	r	0	1	Prodigal	002006
218	c_1	237961	238288	f	0	1	Prodigal	002006
219	c_1	238318	239005	f	0	1	Prodigal	002006
220	c_1	239044	239437	f	0	1	Prodigal	002006
221	c_1	239695	243049	f	0	1	Prodigal	002006
222	c_1	243048	246657	f	0	1	Prodigal	002006
223	c_1	246653	248717	f	0	1	Prodigal	002006
224	c_1	248986	250570	r	0	1	Prodigal	002006
225	c_1	251048	251528	f	0	1	Prodigal	002006
226	c_1	251794	252793	f	0	1	Prodigal	002006
227	c_1	252879	253482	r	0	1	Prodigal	002006
228	c_1	254756	255521	f	0	1	Prodigal	002006
229	c_1	255561	256371	r	0	1	Prodigal	002006
230	c_1	256590	257637	f	0	1	Prodigal	002006
231	c_1	257647	258481	f	0	1	Prodigal	002006
232	c_1	258482	259379	f	0	1	Prodigal	002006
233	c_1	259371	260148	f	0	1	Prodigal	002006
234	c_1	260154	261162	f	0	1	Prodigal	002006
235	c_1	261201	261855	f	0	1	Prodigal	002006
236	c_1	261967	263602	r	0	1	Prodigal	002006
237	c_1	263685	264126	f	0	1	Prodigal	002006
238	c_1	264263	265163	f	0	1	Prodigal	002006
239	c_1	265230	265857	r	0	1	Prodigal	002006
240	c_1	265963	267232	r	0	1	Prodigal	002006
241	c_1	267382	267559	r	0	1	Prodigal	002006
242	c_1	267659	269363	f	0	1	Prodigal	002006
243	c_1	269508	271686	f	0	1	Prodigal	002006
244	c_1	271950	272346	f	0	1	Prodigal	002006
245	c_1	272378	273092	f	0	1	Prodigal	002006
246	c_1	273128	273878	r	0	1	Prodigal	002006
247	c_1	273874	274786	r	0	1	Prodigal	002006
248	c_1	274954	276220	r	0	1	Prodigal	002006
249	c_1	276365	277214	f	0	1	Prodigal	002006
250	c_1	277226	278003	r	0	1	Prodigal	002006
251	c_1	278113	279430	r	0	1	Prodigal	002006
252	c_1	279653	279971	f	0	1	Prodigal	002006
253	c_1	280292	280817	f	0	1	Prodigal	002006
254	c_1	280892	282341	r	0	1	Prodigal	002006
255	c_1	282502	283000	f	0	1	Prodigal	002006
256	c_1	282950	283865	f	0	1	Prodigal	002006
257	c_1	283961	284549	r	0	1	Prodigal	002006
258	c_1	284850	285903	f	0	1	Prodigal	002006
259	c_1	285970	288823	r	0	1	Prodigal	002006
260	c_1	288887	289343	r	0	1	Prodigal	002006
261	c_1	289517	291026	r	0	1	Prodigal	002006
262	c_1	291198	292311	f	0	1	Prodigal	002006
263	c_1	292336	293407	f	0	1	Prodigal	002006
264	c_1	293481	294015	r	0	1	Prodigal	002006
265	c_1	294505	295714	f	0	1	Prodigal	002006
266	c_1	295810	296758	f	0	1	Prodigal	002006
267	c_1	297431	298904	f	0	1	Prodigal	002006
268	c_1	298907	299570	f	0	1	Prodigal	002006
269	c_1	299641	300217	f	0	1	Prodigal	002006
270	c_1	300213	300564	f	0	1	Prodigal	002006
271	c_1	300560	300809	f	0	1	Prodigal	002006
272	c_1	300805	301057	f	0	1	Prodigal	002006
273	c_1	301053	303858	f	0	1	Prodigal	002006
274	c_1	304345	304495	f	0	1	Prodigal	002006
275	c_1	305109	306966	f	0	1	Prodigal	002006
276	c_1	307373	307997	r	0	1	Prodigal	002006
277	c_1	308059	310108	r	0	1	Prodigal	002006
278	c_1	310399	311437	r	0	1	Prodigal	002006
279	c_1	311659	312571	r	0	1	Prodigal	002006
280	c_1	312832	314299	r	0	1	Prodigal	002006
281	c_1	314734	315613	r	0	1	Prodigal	002006
282	c_1	315646	316567	r	0	1	Prodigal	002006
283	c_1	316687	317743	r	0	1	Prodigal	002006
284	c_1	317964	318975	f	0	1	Prodigal	002006
285	c_1	319109	319361	f	0	1	Prodigal	002006
286	c_1	319431	320595	r	0	1	Prodigal	002006
287	c_1	320605	321655	r	0	1	Prodigal	002006
288	c_1	321651	322386	r	0	1	Prodigal	002006
289	c_1	322382	323375	r	0	1	Prodigal	002006
290	c_1	323635	326155	f	0	1	Prodigal	002006
291	c_1	326221	326875	r	0	1	Prodigal	002006
292	c_1	326871	327186	r	0	1	Prodigal	002006
293	c_1	327468	328719	f	0	1	Prodigal	002006
294	c_1	329002	329833	f	0	1	Prodigal	002006
295	c_1	329924	330605	f	0	1	Prodigal	002006
296	c_1	330597	331575	f	0	1	Prodigal	002006
297	c_1	331607	332318	f	0	1	Prodigal	002006
298	c_1	332394	332793	r	0	1	Prodigal	002006
299	c_1	332838	334365	r	0	1	Prodigal	002006
300	c_1	334480	334894	f	0	1	Prodigal	002006
301	c_1	334906	335689	r	0	1	Prodigal	002006
302	c_1	336085	336610	r	0	1	Prodigal	002006
303	c_1	336724	338068	f	0	1	Prodigal	002006
304	c_1	338140	338866	r	0	1	Prodigal	002006
305	c_1	338961	339360	r	0	1	Prodigal	002006
306	c_1	339480	340737	r	0	1	Prodigal	002006
307	c_1	340755	341013	r	0	1	Prodigal	002006
308	c_1	341012	341285	r	0	1	Prodigal	002006
309	c_1	341281	341914	r	0	1	Prodigal	002006
310	c_1	341916	342414	r	0	1	Prodigal	002006
311	c_1	342421	343201	r	0	1	Prodigal	002006
312	c_1	343200	344001	r	0	1	Prodigal	002006
313	c_1	344208	345204	f	0	1	Prodigal	002006
314	c_1	345203	345758	f	0	1	Prodigal	002006
315	c_1	345754	346315	f	0	1	Prodigal	002006
316	c_1	346286	346829	f	0	1	Prodigal	002006
317	c_1	346832	347558	f	0	1	Prodigal	002006
318	c_1	347623	349063	f	0	1	Prodigal	002006
319	c_1	349084	349372	f	0	1	Prodigal	002006
320	c_1	349374	349821	f	0	1	Prodigal	002006
321	c_1	349866	350733	f	0	1	Prodigal	002006
322	c_1	350753	351026	f	0	1	Prodigal	002006
323	c_1	351043	352948	r	0	1	Prodigal	002006
324	c_1	353055	353796	r	0	1	Prodigal	002006
325	c_1	353795	354911	r	0	1	Prodigal	002006
326	c_1	354894	356034	r	0	1	Prodigal	002006
327	c_1	356076	356727	r	0	1	Prodigal	002006
328	c_1	356738	357515	r	0	1	Prodigal	002006
329	c_1	357554	357851	r	0	1	Prodigal	002006
330	c_1	357850	358216	r	0	1	Prodigal	002006
331	c_1	358233	358593	r	0	1	Prodigal	002006
332	c_1	358908	360033	r	0	1	Prodigal	002006
333	c_1	360142	361504	r	0	1	Prodigal	002006
334	c_1	361585	361966	r	0	1	Prodigal	002006
335	c_1	362106	363201	f	0	1	Prodigal	002006
336	c_1	363467	363896	f	0	1	Prodigal	002006
337	c_1	363911	364304	f	0	1	Prodigal	002006
338	c_1	364599	365190	f	0	1	Prodigal	002006
339	c_1	365192	366410	f	0	1	Prodigal	002006
340	c_1	366406	367141	f	0	1	Prodigal	002006
341	c_1	367228	367858	f	0	1	Prodigal	002006
342	c_1	367854	368280	f	0	1	Prodigal	002006
343	c_1	368322	368901	r	0	1	Prodigal	002006
344	c_1	368905	369496	r	0	1	Prodigal	002006
345	c_1	369505	369877	r	0	1	Prodigal	002006
346	c_1	369818	371606	r	0	1	Prodigal	002006
347	c_1	371805	372639	f	0	1	Prodigal	002006
348	c_1	373409	374282	f	0	1	Prodigal	002006
349	c_1	374305	374668	f	0	1	Prodigal	002006
350	c_1	374667	375402	f	0	1	Prodigal	002006
351	c_1	375403	375673	f	0	1	Prodigal	002006
352	c_1	375669	376452	f	0	1	Prodigal	002006
353	c_1	376448	377585	f	0	1	Prodigal	002006
354	c_1	377588	379664	f	0	1	Prodigal	002006
355	c_1	380079	381462	f	0	1	Prodigal	002006
356	c_1	381465	381792	f	0	1	Prodigal	002006
357	c_1	381800	383558	f	0	1	Prodigal	002006
358	c_1	383544	384573	f	0	1	Prodigal	002006
359	c_1	384585	385278	f	0	1	Prodigal	002006
360	c_1	385270	386602	f	0	1	Prodigal	002006
361	c_1	386611	387025	f	0	1	Prodigal	002006
362	c_1	387034	387478	r	0	1	Prodigal	002006
363	c_1	387474	387750	r	0	1	Prodigal	002006
364	c_1	387826	388618	r	0	1	Prodigal	002006
365	c_1	388677	389067	f	0	1	Prodigal	002006
366	c_1	389069	389495	f	0	1	Prodigal	002006
367	c_1	389498	390206	f	0	1	Prodigal	002006
368	c_1	390224	391418	f	0	1	Prodigal	002006
369	c_1	391427	392162	f	0	1	Prodigal	002006
370	c_1	392240	393026	f	0	1	Prodigal	002006
371	c_1	393028	393697	f	0	1	Prodigal	002006
372	c_1	393705	394812	f	0	1	Prodigal	002006
373	c_1	394820	395219	f	0	1	Prodigal	002006
374	c_1	395218	396538	f	0	1	Prodigal	002006
375	c_1	396548	397466	f	0	1	Prodigal	002006
376	c_1	397487	398489	f	0	1	Prodigal	002006
377	c_1	398541	399828	f	0	1	Prodigal	002006
378	c_1	399824	400100	f	0	1	Prodigal	002006
379	c_1	400278	401118	f	0	1	Prodigal	002006
380	c_1	401227	402514	f	0	1	Prodigal	002006
381	c_1	402560	402953	f	0	1	Prodigal	002006
382	c_1	403404	404487	f	0	1	Prodigal	002006
383	c_1	404522	404981	f	0	1	Prodigal	002006
384	c_1	404988	405705	f	0	1	Prodigal	002006
385	c_1	405755	406613	f	0	1	Prodigal	002006
386	c_1	406612	407560	f	0	1	Prodigal	002006
387	c_1	407546	408008	f	0	1	Prodigal	002006
388	c_1	407940	408909	r	0	1	Prodigal	002006
389	c_1	409055	409355	f	0	1	Prodigal	002006
390	c_1	409595	410051	f	0	1	Prodigal	002006
391	c_1	410051	410990	f	0	1	Prodigal	002006
392	c_1	410993	411308	f	0	1	Prodigal	002006
393	c_1	411304	413059	f	0	1	Prodigal	002006
394	c_1	413042	414524	f	0	1	Prodigal	002006
395	c_1	414520	415876	f	0	1	Prodigal	002006
396	c_1	415869	416952	f	0	1	Prodigal	002006
397	c_1	416956	418240	f	0	1	Prodigal	002006
398	c_1	418236	419418	f	0	1	Prodigal	002006
399	c_1	419417	420500	f	0	1	Prodigal	002006
400	c_1	420611	422066	f	0	1	Prodigal	002006
401	c_1	422163	422916	f	0	1	Prodigal	002006
402	c_1	422896	424156	f	0	1	Prodigal	002006
403	c_1	424195	425347	f	0	1	Prodigal	002006
404	c_1	425446	426370	f	0	1	Prodigal	002006
405	c_1	426510	427416	f	0	1	Prodigal	002006
406	c_1	427474	430195	f	0	1	Prodigal	002006
407	c_1	430379	430784	f	0	1	Prodigal	002006
408	c_1	430861	431056	r	0	1	Prodigal	002006
409	c_1	431065	431788	r	0	1	Prodigal	002006
410	c_1	431825	432440	r	0	1	Prodigal	002006
411	c_1	432453	433326	r	0	1	Prodigal	002006
412	c_1	433387	434629	r	0	1	Prodigal	002006
413	c_1	434863	436570	r	0	1	Prodigal	002006
414	c_1	437326	438202	r	0	1	Prodigal	002006
415	c_1	438205	438676	r	0	1	Prodigal	002006
416	c_1	438806	439382	f	0	1	Prodigal	002006
417	c_1	439660	440425	f	0	1	Prodigal	002006
418	c_1	440504	443165	f	0	1	Prodigal	002006
419	c_1	443284	445174	f	0	1	Prodigal	002006
420	c_1	445322	446750	f	0	1	Prodigal	002006
421	c_1	446874	447837	f	0	1	Prodigal	002006
422	c_1	447925	449836	r	0	1	Prodigal	002006
423	c_1	450070	452332	f	0	1	Prodigal	002006
424	c_1	452561	455159	f	0	1	Prodigal	002006
425	c_1	455439	457026	f	0	1	Prodigal	002006
426	c_1	457189	458584	f	0	1	Prodigal	002006
427	c_1	458593	459721	f	0	1	Prodigal	002006
428	c_1	459705	462813	r	0	1	Prodigal	002006
429	c_1	462809	463910	r	0	1	Prodigal	002006
430	c_1	464000	464609	f	0	1	Prodigal	002006
431	c_1	464620	466024	f	0	1	Prodigal	002006
432	c_1	465995	466484	r	0	1	Prodigal	002006
433	c_1	466610	467120	r	0	1	Prodigal	002006
434	c_1	467119	467491	r	0	1	Prodigal	002006
435	c_1	467525	468311	f	0	1	Prodigal	002006
436	c_1	468830	470003	f	0	1	Prodigal	002006
437	c_1	470088	470421	r	0	1	Prodigal	002006
438	c_1	470554	471070	f	0	1	Prodigal	002006
439	c_1	471324	471780	f	0	1	Prodigal	002006
440	c_1	471842	472478	r	0	1	Prodigal	002006
441	c_1	472615	474001	r	0	1	Prodigal	002006
442	c_1	474211	475447	r	0	1	Prodigal	002006
443	c_1	475502	476414	r	0	1	Prodigal	002006
444	c_1	476439	477219	r	0	1	Prodigal	002006
445	c_1	477241	478249	r	0	1	Prodigal	002006
446	c_1	478534	479680	f	0	1	Prodigal	002006
447	c_1	479911	482545	f	0	1	Prodigal	002006
448	c_1	482666	483068	f	0	1	Prodigal	002006
449	c_1	483215	483680	f	0	1	Prodigal	002006
450	c_1	483864	484749	f	0	1	Prodigal	002006
451	c_1	484742	485627	r	0	1	Prodigal	002006
452	c_1	485755	486163	f	0	1	Prodigal	002006
453	c_1	486155	486845	f	0	1	Prodigal	002006
454	c_1	486919	487819	f	0	1	Prodigal	002006
455	c_1	488096	488960	f	0	1	Prodigal	002006
456	c_1	489050	491642	r	0	1	Prodigal	002006
457	c_1	491892	492384	f	0	1	Prodigal	002006
458	c_1	492464	493529	f	0	1	Prodigal	002006
459	c_1	493570	494083	f	0	1	Prodigal	002006
460	c_1	494378	497003	f	0	1	Prodigal	002006
461	c_1	497019	498258	f	0	1	Prodigal	002006
462	c_1	498361	498550	f	0	1	Prodigal	002006
463	c_1	499768	500596	r	0	1	Prodigal	002006
464	c_1	500755	501421	r	0	1	Prodigal	002006
465	c_1	501439	502732	r	0	1	Prodigal	002006
466	c_1	502975	504034	r	0	1	Prodigal	002006
467	c_1	504164	504359	r	0	1	Prodigal	002006
468	c_1	504532	505483	r	0	1	Prodigal	002006
469	c_1	505620	506568	f	0	1	Prodigal	002006
470	c_1	506760	508191	f	0	1	Prodigal	002006
471	c_1	508258	509920	f	0	1	Prodigal	002006
472	c_1	509923	510523	f	0	1	Prodigal	002006
473	c_1	510643	510832	f	0	1	Prodigal	002006
474	c_1	510892	511549	r	0	1	Prodigal	002006
475	c_1	511664	514532	r	0	1	Prodigal	002006
476	c_1	521227	521977	f	0	1	Prodigal	002006
477	c_1	522273	523176	f	0	1	Prodigal	002006
478	c_1	523090	523906	r	0	1	Prodigal	002006
479	c_1	524120	525407	r	0	1	Prodigal	002006
480	c_1	525729	527040	f	0	1	Prodigal	002006
481	c_1	527131	527827	f	0	1	Prodigal	002006
482	c_1	527914	528265	f	0	1	Prodigal	002006
483	c_1	528403	529813	r	0	1	Prodigal	002006
484	c_1	530114	530324	f	0	1	Prodigal	002006
485	c_1	530318	530591	r	0	1	Prodigal	002006
486	c_1	531472	532933	r	0	1	Prodigal	002006
487	c_1	532922	534140	r	0	1	Prodigal	002006
488	c_1	534291	535320	r	0	1	Prodigal	002006
489	c_1	535600	536473	f	0	1	Prodigal	002006
490	c_1	536565	537534	r	0	1	Prodigal	002006
491	c_1	537703	538384	f	0	1	Prodigal	002006
492	c_1	538409	539675	f	0	1	Prodigal	002006
493	c_1	539768	542225	r	0	1	Prodigal	002006
494	c_1	542224	543397	r	0	1	Prodigal	002006
495	c_1	543671	543995	f	0	1	Prodigal	002006
496	c_1	544070	545342	r	0	1	Prodigal	002006
497	c_1	545778	546591	r	0	1	Prodigal	002006
498	c_1	546630	547239	r	0	1	Prodigal	002006
499	c_1	547383	548064	f	0	1	Prodigal	002006
500	c_1	548149	548362	r	0	1	Prodigal	002006
501	c_1	548476	548812	r	0	1	Prodigal	002006
502	c_1	548811	549402	r	0	1	Prodigal	002006
503	c_1	549487	550750	r	0	1	Prodigal	002006
504	c_1	550967	551969	f	0	1	Prodigal	002006
505	c_1	552025	552601	f	0	1	Prodigal	002006
506	c_1	552872	553712	f	0	1	Prodigal	002006
507	c_1	553708	554599	f	0	1	Prodigal	002006
508	c_1	554621	555689	f	0	1	Prodigal	002006
509	c_1	555811	556759	f	0	1	Prodigal	002006
510	c_1	556953	558165	f	0	1	Prodigal	002006
511	c_1	558161	558827	f	0	1	Prodigal	002006
512	c_1	558807	558939	f	0	1	Prodigal	002006
513	c_1	558919	559582	f	0	1	Prodigal	002006
514	c_1	559825	560371	f	0	1	Prodigal	002006
515	c_1	560342	561179	f	0	1	Prodigal	002006
516	c_1	561381	562344	f	0	1	Prodigal	002006
