gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
50	c_1	54771	55896	r	0	1	Prodigal	002006
51	c_1	55892	56402	r	0	1	Prodigal	002006
52	c_1	56465	56768	r	0	1	Prodigal	002006
53	c_1	56772	57699	r	0	1	Prodigal	002006
54	c_1	57808	58711	f	0	1	Prodigal	002006
55	c_1	58976	60815	f	0	1	Prodigal	002006
56	c_1	60926	61730	f	0	1	Prodigal	002006
57	c_1	61737	62229	r	0	1	Prodigal	002006
58	c_1	62641	62755	f	0	1	Prodigal	002006
59	c_1	68233	69070	f	0	1	Prodigal	002006
60	c_1	69091	69526	r	0	1	Prodigal	002006
61	c_1	69539	70760	r	0	1	Prodigal	002006
62	c_1	70941	72954	f	0	1	Prodigal	002006
63	c_1	72956	75233	r	0	1	Prodigal	002006
64	c_1	75317	75767	r	0	1	Prodigal	002006
65	c_1	75970	76999	r	0	1	Prodigal	002006
66	c_1	77054	78245	r	0	1	Prodigal	002006
67	c_1	78360	79005	r	0	1	Prodigal	002006
68	c_1	79163	80120	f	0	1	Prodigal	002006
69	c_1	80238	82002	f	0	1	Prodigal	002006
70	c_1	82008	83208	f	0	1	Prodigal	002006
71	c_1	83210	84302	f	0	1	Prodigal	002006
72	c_1	84342	85056	f	0	1	Prodigal	002006
73	c_1	85059	86076	f	0	1	Prodigal	002006
74	c_1	86104	87202	f	0	1	Prodigal	002006
75	c_1	87217	88537	f	0	1	Prodigal	002006
76	c_1	88581	89121	r	0	1	Prodigal	002006
77	c_1	89419	90136	f	0	1	Prodigal	002006
78	c_1	90196	91018	f	0	1	Prodigal	002006
79	c_1	91058	91694	f	0	1	Prodigal	002006
80	c_1	91751	92882	f	0	1	Prodigal	002006
81	c_1	93273	93930	f	0	1	Prodigal	002006
82	c_1	94198	94711	f	0	1	Prodigal	002006
83	c_1	94812	95313	r	0	1	Prodigal	002006
84	c_1	95623	95821	f	0	1	Prodigal	002006
85	c_1	96083	96611	f	0	1	Prodigal	002006
86	c_1	96887	98957	f	0	1	Prodigal	002006
87	c_1	99076	101248	r	0	1	Prodigal	002006
88	c_1	101755	102754	f	0	1	Prodigal	002006
89	c_1	102839	104405	f	0	1	Prodigal	002006
90	c_1	104404	105523	f	0	1	Prodigal	002006
91	c_1	105525	106491	f	0	1	Prodigal	002006
92	c_1	106756	108748	r	0	1	Prodigal	002006
93	c_1	109097	110039	f	0	1	Prodigal	002006
94	c_1	110119	111544	r	0	1	Prodigal	002006
95	c_1	111702	112641	r	0	1	Prodigal	002006
96	c_1	112644	113754	r	0	1	Prodigal	002006
97	c_1	113750	114572	r	0	1	Prodigal	002006
98	c_1	114526	115561	r	0	1	Prodigal	002006
99	c_1	115557	116526	r	0	1	Prodigal	002006
100	c_1	116522	117164	r	0	1	Prodigal	002006
101	c_1	117441	118770	r	0	1	Prodigal	002006
102	c_1	118836	119370	r	0	1	Prodigal	002006
103	c_1	119557	120403	r	0	1	Prodigal	002006
104	c_1	120406	122152	r	0	1	Prodigal	002006
105	c_1	122462	123029	f	0	1	Prodigal	002006
106	c_1	123170	123740	f	0	1	Prodigal	002006
107	c_1	123732	124428	f	0	1	Prodigal	002006
108	c_1	124494	125310	r	0	1	Prodigal	002006
109	c_1	125425	126415	r	0	1	Prodigal	002006
110	c_1	126411	127560	r	0	1	Prodigal	002006
111	c_1	127556	128615	r	0	1	Prodigal	002006
112	c_1	128675	129689	r	0	1	Prodigal	002006
113	c_1	129890	130898	f	0	1	Prodigal	002006
114	c_1	131087	134147	f	0	1	Prodigal	002006
115	c_1	134423	135410	f	0	1	Prodigal	002006
116	c_1	135439	136984	f	0	1	Prodigal	002006
117	c_1	137000	138011	f	0	1	Prodigal	002006
118	c_1	138062	139796	f	0	1	Prodigal	002006
119	c_1	139863	140997	r	0	1	Prodigal	002006
120	c_1	141167	142310	f	0	1	Prodigal	002006
121	c_1	142399	142933	f	0	1	Prodigal	002006
122	c_1	143032	144862	r	0	1	Prodigal	002006
123	c_1	144867	145698	r	0	1	Prodigal	002006
124	c_1	145786	146203	r	0	1	Prodigal	002006
125	c_1	146368	147730	r	0	1	Prodigal	002006
126	c_1	147907	148897	r	0	1	Prodigal	002006
127	c_1	148971	149466	r	0	1	Prodigal	002006
128	c_1	149492	149939	r	0	1	Prodigal	002006
129	c_1	150001	150859	r	0	1	Prodigal	002006
130	c_1	151006	151381	r	0	1	Prodigal	002006
131	c_1	151845	153204	f	0	1	Prodigal	002006
132	c_1	153390	154752	f	0	1	Prodigal	002006
133	c_1	154805	155903	f	0	1	Prodigal	002006
134	c_1	156021	157107	f	0	1	Prodigal	002006
135	c_1	157185	158340	f	0	1	Prodigal	002006
136	c_1	158336	159242	f	0	1	Prodigal	002006
137	c_1	159238	160084	f	0	1	Prodigal	002006
138	c_1	160129	160834	f	0	1	Prodigal	002006
139	c_1	161326	161854	r	0	1	Prodigal	002006
140	c_1	161978	162443	r	0	1	Prodigal	002006
141	c_1	162576	164412	f	0	1	Prodigal	002006
142	c_1	164479	164782	r	0	1	Prodigal	002006
143	c_1	164887	166315	f	0	1	Prodigal	002006
144	c_1	166325	166613	f	0	1	Prodigal	002006
145	c_1	166772	167447	f	0	1	Prodigal	002006
146	c_1	167717	168203	r	0	1	Prodigal	002006
147	c_1	168349	170203	f	0	1	Prodigal	002006
148	c_1	170325	170976	f	0	1	Prodigal	002006
149	c_1	171076	171292	r	0	1	Prodigal	002006
150	c_1	171439	173647	f	0	1	Prodigal	002006
151	c_1	173711	174779	r	0	1	Prodigal	002006
152	c_1	174970	176404	f	0	1	Prodigal	002006
153	c_1	176573	177800	f	0	1	Prodigal	002006
154	c_1	178054	179296	f	0	1	Prodigal	002006
155	c_1	179472	180345	f	0	1	Prodigal	002006
156	c_1	180431	180869	f	0	1	Prodigal	002006
157	c_1	180857	181538	r	0	1	Prodigal	002006
158	c_1	181589	182498	f	0	1	Prodigal	002006
159	c_1	182552	184655	r	0	1	Prodigal	002006
160	c_1	184686	186756	r	0	1	Prodigal	002006
161	c_1	186946	188296	r	0	1	Prodigal	002006
162	c_1	188446	189787	r	0	1	Prodigal	002006
163	c_1	190032	190542	f	0	1	Prodigal	002006
164	c_1	190538	192335	f	0	1	Prodigal	002006
165	c_1	192344	192986	f	0	1	Prodigal	002006
166	c_1	193070	194078	r	0	1	Prodigal	002006
167	c_1	194167	194818	f	0	1	Prodigal	002006
168	c_1	194950	196303	r	0	1	Prodigal	002006
169	c_1	196312	197842	r	0	1	Prodigal	002006
170	c_1	198088	198520	f	0	1	Prodigal	002006
171	c_1	198570	199041	f	0	1	Prodigal	002006
172	c_1	199043	200048	f	0	1	Prodigal	002006
173	c_1	200117	200696	r	0	1	Prodigal	002006
174	c_1	200776	201505	r	0	1	Prodigal	002006
175	c_1	201543	202308	f	0	1	Prodigal	002006
176	c_1	202379	202613	f	0	1	Prodigal	002006
177	c_1	202614	203382	f	0	1	Prodigal	002006
178	c_1	203467	203746	f	0	1	Prodigal	002006
179	c_1	203816	206126	r	0	1	Prodigal	002006
180	c_1	206317	206791	r	0	1	Prodigal	002006
181	c_1	207040	207763	f	0	1	Prodigal	002006
182	c_1	207759	209070	f	0	1	Prodigal	002006
183	c_1	209107	210022	r	0	1	Prodigal	002006
184	c_1	210379	210691	f	0	1	Prodigal	002006
185	c_1	210713	211346	f	0	1	Prodigal	002006
186	c_1	211363	211969	f	0	1	Prodigal	002006
187	c_1	211965	212268	f	0	1	Prodigal	002006
188	c_1	212283	213105	f	0	1	Prodigal	002006
189	c_1	213127	213406	f	0	1	Prodigal	002006
190	c_1	213413	213761	f	0	1	Prodigal	002006
191	c_1	213764	214478	f	0	1	Prodigal	002006
192	c_1	214491	214905	f	0	1	Prodigal	002006
193	c_1	214904	215096	f	0	1	Prodigal	002006
194	c_1	215095	215344	f	0	1	Prodigal	002006
195	c_1	215491	215860	f	0	1	Prodigal	002006
196	c_1	215871	216189	f	0	1	Prodigal	002006
197	c_1	216202	216742	f	0	1	Prodigal	002006
198	c_1	216752	217058	f	0	1	Prodigal	002006
199	c_1	217079	217472	f	0	1	Prodigal	002006
200	c_1	217485	218019	f	0	1	Prodigal	002006
201	c_1	218028	218382	f	0	1	Prodigal	002006
202	c_1	218396	218897	f	0	1	Prodigal	002006
203	c_1	218903	219083	f	0	1	Prodigal	002006
204	c_1	219085	219523	f	0	1	Prodigal	002006
205	c_1	219531	220860	f	0	1	Prodigal	002006
206	c_1	221140	221497	f	0	1	Prodigal	002006
207	c_1	221511	221901	f	0	1	Prodigal	002006
208	c_1	221940	222561	f	0	1	Prodigal	002006
209	c_1	222586	223576	f	0	1	Prodigal	002006
210	c_1	223619	224003	f	0	1	Prodigal	002006
211	c_1	230464	232417	f	0	1	Prodigal	002006
212	c_1	232485	233874	r	0	1	Prodigal	002006
213	c_1	234014	235376	r	0	1	Prodigal	002006
214	c_1	235409	236132	r	0	1	Prodigal	002006
215	c_1	236331	236682	f	0	1	Prodigal	002006
216	c_1	236794	237694	r	0	1	Prodigal	002006
217	c_1	237958	238285	f	0	1	Prodigal	002006
218	c_1	238315	239002	f	0	1	Prodigal	002006
219	c_1	239041	239434	f	0	1	Prodigal	002006
220	c_1	239692	243046	f	0	1	Prodigal	002006
221	c_1	243045	246654	f	0	1	Prodigal	002006
222	c_1	246650	248714	f	0	1	Prodigal	002006
223	c_1	248983	250567	r	0	1	Prodigal	002006
224	c_1	251045	251525	f	0	1	Prodigal	002006
225	c_1	251791	252790	f	0	1	Prodigal	002006
226	c_1	252876	253479	r	0	1	Prodigal	002006
227	c_1	254753	255518	f	0	1	Prodigal	002006
228	c_1	255558	256368	r	0	1	Prodigal	002006
229	c_1	256587	257634	f	0	1	Prodigal	002006
230	c_1	257644	258478	f	0	1	Prodigal	002006
231	c_1	258479	259376	f	0	1	Prodigal	002006
232	c_1	259368	260145	f	0	1	Prodigal	002006
233	c_1	260151	261159	f	0	1	Prodigal	002006
234	c_1	261198	261852	f	0	1	Prodigal	002006
235	c_1	261964	263599	r	0	1	Prodigal	002006
236	c_1	263682	264123	f	0	1	Prodigal	002006
237	c_1	264260	265160	f	0	1	Prodigal	002006
238	c_1	265227	265854	r	0	1	Prodigal	002006
239	c_1	265960	267229	r	0	1	Prodigal	002006
240	c_1	267379	267556	r	0	1	Prodigal	002006
241	c_1	267656	269360	f	0	1	Prodigal	002006
242	c_1	269505	271683	f	0	1	Prodigal	002006
243	c_1	271947	272343	f	0	1	Prodigal	002006
244	c_1	272375	273089	f	0	1	Prodigal	002006
245	c_1	273125	273875	r	0	1	Prodigal	002006
246	c_1	273871	274783	r	0	1	Prodigal	002006
247	c_1	274951	276217	r	0	1	Prodigal	002006
248	c_1	276362	277211	f	0	1	Prodigal	002006
249	c_1	277223	278000	r	0	1	Prodigal	002006
250	c_1	278110	279427	r	0	1	Prodigal	002006
251	c_1	279650	279968	f	0	1	Prodigal	002006
252	c_1	280289	280814	f	0	1	Prodigal	002006
253	c_1	280889	282338	r	0	1	Prodigal	002006
254	c_1	282499	282997	f	0	1	Prodigal	002006
255	c_1	282947	283862	f	0	1	Prodigal	002006
256	c_1	283958	284546	r	0	1	Prodigal	002006
257	c_1	284847	285900	f	0	1	Prodigal	002006
258	c_1	285967	288820	r	0	1	Prodigal	002006
259	c_1	288884	289340	r	0	1	Prodigal	002006
260	c_1	289514	291023	r	0	1	Prodigal	002006
261	c_1	291195	292308	f	0	1	Prodigal	002006
262	c_1	292333	293404	f	0	1	Prodigal	002006
263	c_1	293478	294012	r	0	1	Prodigal	002006
264	c_1	294502	295711	f	0	1	Prodigal	002006
265	c_1	295807	296755	f	0	1	Prodigal	002006
266	c_1	297428	298901	f	0	1	Prodigal	002006
267	c_1	298904	299567	f	0	1	Prodigal	002006
268	c_1	299638	300214	f	0	1	Prodigal	002006
269	c_1	300210	300561	f	0	1	Prodigal	002006
270	c_1	300557	300806	f	0	1	Prodigal	002006
271	c_1	300802	301054	f	0	1	Prodigal	002006
272	c_1	301050	303855	f	0	1	Prodigal	002006
273	c_1	304342	304492	f	0	1	Prodigal	002006
274	c_1	305106	306963	f	0	1	Prodigal	002006
275	c_1	307370	307994	r	0	1	Prodigal	002006
276	c_1	308056	310105	r	0	1	Prodigal	002006
277	c_1	310396	311434	r	0	1	Prodigal	002006
278	c_1	311656	312568	r	0	1	Prodigal	002006
279	c_1	312829	314296	r	0	1	Prodigal	002006
280	c_1	314731	315610	r	0	1	Prodigal	002006
281	c_1	315643	316564	r	0	1	Prodigal	002006
282	c_1	316684	317740	r	0	1	Prodigal	002006
283	c_1	317961	318972	f	0	1	Prodigal	002006
284	c_1	319106	319358	f	0	1	Prodigal	002006
285	c_1	319428	320592	r	0	1	Prodigal	002006
286	c_1	320602	321652	r	0	1	Prodigal	002006
287	c_1	321648	322383	r	0	1	Prodigal	002006
288	c_1	322379	323372	r	0	1	Prodigal	002006
289	c_1	323632	326152	f	0	1	Prodigal	002006
290	c_1	326218	326872	r	0	1	Prodigal	002006
291	c_1	326868	327183	r	0	1	Prodigal	002006
292	c_1	327465	328716	f	0	1	Prodigal	002006
293	c_1	328999	329830	f	0	1	Prodigal	002006
294	c_1	329921	330602	f	0	1	Prodigal	002006
295	c_1	330594	331572	f	0	1	Prodigal	002006
296	c_1	331604	332315	f	0	1	Prodigal	002006
297	c_1	332391	332790	r	0	1	Prodigal	002006
298	c_1	332835	334362	r	0	1	Prodigal	002006
299	c_1	334477	334891	f	0	1	Prodigal	002006
300	c_1	334903	335686	r	0	1	Prodigal	002006
301	c_1	336082	336607	r	0	1	Prodigal	002006
302	c_1	336721	338065	f	0	1	Prodigal	002006
303	c_1	338137	338863	r	0	1	Prodigal	002006
304	c_1	338958	339357	r	0	1	Prodigal	002006
305	c_1	339477	340734	r	0	1	Prodigal	002006
306	c_1	340752	341010	r	0	1	Prodigal	002006
307	c_1	341009	341282	r	0	1	Prodigal	002006
308	c_1	341278	341911	r	0	1	Prodigal	002006
309	c_1	341913	342411	r	0	1	Prodigal	002006
310	c_1	342418	343198	r	0	1	Prodigal	002006
311	c_1	343197	343998	r	0	1	Prodigal	002006
312	c_1	344205	345201	f	0	1	Prodigal	002006
313	c_1	345200	345755	f	0	1	Prodigal	002006
314	c_1	345751	346312	f	0	1	Prodigal	002006
315	c_1	346283	346826	f	0	1	Prodigal	002006
316	c_1	346829	347555	f	0	1	Prodigal	002006
317	c_1	347620	349060	f	0	1	Prodigal	002006
318	c_1	349081	349369	f	0	1	Prodigal	002006
319	c_1	349371	349818	f	0	1	Prodigal	002006
320	c_1	349863	350730	f	0	1	Prodigal	002006
321	c_1	350750	351023	f	0	1	Prodigal	002006
322	c_1	351040	352945	r	0	1	Prodigal	002006
323	c_1	353052	353793	r	0	1	Prodigal	002006
324	c_1	353792	354908	r	0	1	Prodigal	002006
325	c_1	354891	356031	r	0	1	Prodigal	002006
326	c_1	356073	356724	r	0	1	Prodigal	002006
327	c_1	356735	357512	r	0	1	Prodigal	002006
328	c_1	357551	357848	r	0	1	Prodigal	002006
329	c_1	357847	358213	r	0	1	Prodigal	002006
330	c_1	358230	358590	r	0	1	Prodigal	002006
331	c_1	358905	360030	r	0	1	Prodigal	002006
332	c_1	360139	361501	r	0	1	Prodigal	002006
333	c_1	361582	361963	r	0	1	Prodigal	002006
334	c_1	362103	363198	f	0	1	Prodigal	002006
335	c_1	363464	363893	f	0	1	Prodigal	002006
336	c_1	363908	364301	f	0	1	Prodigal	002006
337	c_1	364596	365187	f	0	1	Prodigal	002006
338	c_1	365189	366407	f	0	1	Prodigal	002006
339	c_1	366403	367138	f	0	1	Prodigal	002006
340	c_1	367225	367855	f	0	1	Prodigal	002006
341	c_1	367851	368277	f	0	1	Prodigal	002006
342	c_1	368319	368898	r	0	1	Prodigal	002006
343	c_1	368902	369493	r	0	1	Prodigal	002006
344	c_1	369502	369874	r	0	1	Prodigal	002006
345	c_1	369815	371603	r	0	1	Prodigal	002006
346	c_1	371802	372636	f	0	1	Prodigal	002006
347	c_1	373406	374279	f	0	1	Prodigal	002006
348	c_1	374302	374665	f	0	1	Prodigal	002006
349	c_1	374664	375399	f	0	1	Prodigal	002006
350	c_1	375400	375670	f	0	1	Prodigal	002006
351	c_1	375666	376449	f	0	1	Prodigal	002006
352	c_1	376445	377582	f	0	1	Prodigal	002006
353	c_1	377585	379661	f	0	1	Prodigal	002006
354	c_1	380076	381459	f	0	1	Prodigal	002006
355	c_1	381462	381789	f	0	1	Prodigal	002006
356	c_1	381797	383555	f	0	1	Prodigal	002006
357	c_1	383541	384570	f	0	1	Prodigal	002006
358	c_1	384582	385275	f	0	1	Prodigal	002006
359	c_1	385267	386599	f	0	1	Prodigal	002006
360	c_1	386608	387022	f	0	1	Prodigal	002006
361	c_1	387031	387475	r	0	1	Prodigal	002006
362	c_1	387471	387747	r	0	1	Prodigal	002006
363	c_1	387823	388615	r	0	1	Prodigal	002006
364	c_1	388674	389064	f	0	1	Prodigal	002006
365	c_1	389066	389492	f	0	1	Prodigal	002006
366	c_1	389495	390203	f	0	1	Prodigal	002006
367	c_1	390221	391415	f	0	1	Prodigal	002006
368	c_1	391424	392159	f	0	1	Prodigal	002006
369	c_1	392237	393023	f	0	1	Prodigal	002006
370	c_1	393025	393694	f	0	1	Prodigal	002006
371	c_1	393702	394809	f	0	1	Prodigal	002006
372	c_1	394817	395216	f	0	1	Prodigal	002006
373	c_1	395215	396535	f	0	1	Prodigal	002006
374	c_1	396545	397463	f	0	1	Prodigal	002006
375	c_1	397484	398486	f	0	1	Prodigal	002006
376	c_1	398538	399825	f	0	1	Prodigal	002006
377	c_1	399821	400097	f	0	1	Prodigal	002006
378	c_1	400275	401115	f	0	1	Prodigal	002006
379	c_1	401224	402511	f	0	1	Prodigal	002006
380	c_1	402557	402950	f	0	1	Prodigal	002006
381	c_1	403401	404484	f	0	1	Prodigal	002006
382	c_1	404519	404978	f	0	1	Prodigal	002006
383	c_1	404985	405702	f	0	1	Prodigal	002006
384	c_1	405752	406610	f	0	1	Prodigal	002006
385	c_1	406609	407557	f	0	1	Prodigal	002006
386	c_1	407543	408005	f	0	1	Prodigal	002006
387	c_1	407937	408906	r	0	1	Prodigal	002006
388	c_1	409052	409352	f	0	1	Prodigal	002006
389	c_1	409592	410048	f	0	1	Prodigal	002006
390	c_1	410048	410987	f	0	1	Prodigal	002006
391	c_1	410990	411305	f	0	1	Prodigal	002006
392	c_1	411301	413056	f	0	1	Prodigal	002006
393	c_1	413039	414521	f	0	1	Prodigal	002006
394	c_1	414517	415873	f	0	1	Prodigal	002006
395	c_1	415866	416949	f	0	1	Prodigal	002006
396	c_1	416953	418237	f	0	1	Prodigal	002006
397	c_1	418233	419415	f	0	1	Prodigal	002006
398	c_1	419414	420497	f	0	1	Prodigal	002006
399	c_1	420608	422063	f	0	1	Prodigal	002006
400	c_1	422160	422913	f	0	1	Prodigal	002006
401	c_1	422893	424153	f	0	1	Prodigal	002006
402	c_1	424192	425344	f	0	1	Prodigal	002006
403	c_1	425443	426367	f	0	1	Prodigal	002006
404	c_1	426507	427413	f	0	1	Prodigal	002006
405	c_1	427471	430192	f	0	1	Prodigal	002006
406	c_1	430376	430781	f	0	1	Prodigal	002006
407	c_1	430858	431053	r	0	1	Prodigal	002006
408	c_1	431062	431785	r	0	1	Prodigal	002006
409	c_1	431822	432437	r	0	1	Prodigal	002006
410	c_1	432450	433323	r	0	1	Prodigal	002006
411	c_1	433384	434626	r	0	1	Prodigal	002006
412	c_1	434860	436567	r	0	1	Prodigal	002006
413	c_1	437323	438199	r	0	1	Prodigal	002006
414	c_1	438202	438673	r	0	1	Prodigal	002006
415	c_1	438803	439379	f	0	1	Prodigal	002006
416	c_1	439657	440422	f	0	1	Prodigal	002006
417	c_1	440501	443162	f	0	1	Prodigal	002006
418	c_1	443281	445171	f	0	1	Prodigal	002006
419	c_1	445319	446747	f	0	1	Prodigal	002006
420	c_1	446871	447834	f	0	1	Prodigal	002006
421	c_1	447922	449833	r	0	1	Prodigal	002006
422	c_1	450067	452329	f	0	1	Prodigal	002006
423	c_1	452558	455156	f	0	1	Prodigal	002006
424	c_1	455436	457023	f	0	1	Prodigal	002006
425	c_1	457186	458581	f	0	1	Prodigal	002006
426	c_1	458590	459718	f	0	1	Prodigal	002006
427	c_1	459702	462810	r	0	1	Prodigal	002006
428	c_1	462806	463907	r	0	1	Prodigal	002006
429	c_1	463997	464606	f	0	1	Prodigal	002006
430	c_1	464617	466021	f	0	1	Prodigal	002006
431	c_1	465992	466481	r	0	1	Prodigal	002006
432	c_1	466607	467117	r	0	1	Prodigal	002006
433	c_1	467116	467488	r	0	1	Prodigal	002006
434	c_1	467522	468308	f	0	1	Prodigal	002006
435	c_1	468827	470000	f	0	1	Prodigal	002006
436	c_1	470085	470418	r	0	1	Prodigal	002006
437	c_1	470551	471067	f	0	1	Prodigal	002006
438	c_1	471321	471777	f	0	1	Prodigal	002006
439	c_1	471839	472475	r	0	1	Prodigal	002006
440	c_1	472612	473998	r	0	1	Prodigal	002006
441	c_1	474208	475444	r	0	1	Prodigal	002006
442	c_1	475499	476411	r	0	1	Prodigal	002006
443	c_1	476436	477216	r	0	1	Prodigal	002006
444	c_1	477238	478246	r	0	1	Prodigal	002006
445	c_1	478531	479677	f	0	1	Prodigal	002006
446	c_1	479908	482542	f	0	1	Prodigal	002006
447	c_1	482663	483065	f	0	1	Prodigal	002006
448	c_1	483212	483677	f	0	1	Prodigal	002006
449	c_1	483861	484746	f	0	1	Prodigal	002006
450	c_1	484739	485624	r	0	1	Prodigal	002006
451	c_1	485752	486160	f	0	1	Prodigal	002006
452	c_1	486152	486842	f	0	1	Prodigal	002006
453	c_1	486916	487816	f	0	1	Prodigal	002006
454	c_1	488093	488957	f	0	1	Prodigal	002006
455	c_1	489047	491639	r	0	1	Prodigal	002006
456	c_1	491889	492381	f	0	1	Prodigal	002006
457	c_1	492461	493526	f	0	1	Prodigal	002006
458	c_1	493567	494080	f	0	1	Prodigal	002006
459	c_1	494375	497000	f	0	1	Prodigal	002006
460	c_1	497016	498255	f	0	1	Prodigal	002006
461	c_1	498358	498547	f	0	1	Prodigal	002006
462	c_1	499697	500525	r	0	1	Prodigal	002006
463	c_1	500684	501350	r	0	1	Prodigal	002006
464	c_1	501368	502661	r	0	1	Prodigal	002006
465	c_1	502904	503963	r	0	1	Prodigal	002006
466	c_1	504093	504288	r	0	1	Prodigal	002006
467	c_1	504461	505412	r	0	1	Prodigal	002006
468	c_1	505549	506497	f	0	1	Prodigal	002006
469	c_1	506689	508120	f	0	1	Prodigal	002006
470	c_1	508187	509849	f	0	1	Prodigal	002006
471	c_1	509852	510452	f	0	1	Prodigal	002006
472	c_1	510572	510761	f	0	1	Prodigal	002006
473	c_1	510821	511478	r	0	1	Prodigal	002006
474	c_1	511593	514461	r	0	1	Prodigal	002006
475	c_1	521175	521925	f	0	1	Prodigal	002006
476	c_1	522221	523124	f	0	1	Prodigal	002006
477	c_1	523038	523854	r	0	1	Prodigal	002006
478	c_1	524068	525355	r	0	1	Prodigal	002006
479	c_1	525677	526988	f	0	1	Prodigal	002006
480	c_1	527079	527775	f	0	1	Prodigal	002006
481	c_1	527862	528213	f	0	1	Prodigal	002006
482	c_1	528351	529761	r	0	1	Prodigal	002006
483	c_1	530062	530272	f	0	1	Prodigal	002006
484	c_1	530266	530539	r	0	1	Prodigal	002006
485	c_1	531393	532854	r	0	1	Prodigal	002006
486	c_1	532843	534061	r	0	1	Prodigal	002006
487	c_1	534212	535241	r	0	1	Prodigal	002006
488	c_1	535521	536394	f	0	1	Prodigal	002006
489	c_1	536486	537455	r	0	1	Prodigal	002006
490	c_1	537624	538305	f	0	1	Prodigal	002006
491	c_1	538330	539596	f	0	1	Prodigal	002006
492	c_1	539689	542146	r	0	1	Prodigal	002006
493	c_1	542145	543318	r	0	1	Prodigal	002006
494	c_1	543592	543916	f	0	1	Prodigal	002006
495	c_1	543991	545263	r	0	1	Prodigal	002006
496	c_1	545699	546512	r	0	1	Prodigal	002006
497	c_1	546551	547160	r	0	1	Prodigal	002006
498	c_1	547304	547985	f	0	1	Prodigal	002006
499	c_1	548070	548283	r	0	1	Prodigal	002006
500	c_1	548397	548733	r	0	1	Prodigal	002006
501	c_1	548732	549323	r	0	1	Prodigal	002006
502	c_1	549408	550671	r	0	1	Prodigal	002006
503	c_1	550888	551890	f	0	1	Prodigal	002006
504	c_1	551946	552522	f	0	1	Prodigal	002006
505	c_1	552793	553633	f	0	1	Prodigal	002006
506	c_1	553629	554520	f	0	1	Prodigal	002006
507	c_1	554542	555610	f	0	1	Prodigal	002006
508	c_1	555732	556680	f	0	1	Prodigal	002006
509	c_1	556874	558086	f	0	1	Prodigal	002006
510	c_1	558082	558748	f	0	1	Prodigal	002006
511	c_1	558728	558860	f	0	1	Prodigal	002006
512	c_1	558840	559503	f	0	1	Prodigal	002006
513	c_1	559746	560292	f	0	1	Prodigal	002006
514	c_1	560263	561100	f	0	1	Prodigal	002006
515	c_1	561302	562265	f	0	1	Prodigal	002006
516	c_1	562290	563712	r	0	1	Prodigal	002006
