gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
104	1	119560	120406	r	0	1	Prodigal	002006
105	1	120409	122155	r	0	1	Prodigal	002006
106	1	122465	123032	f	0	1	Prodigal	002006
107	1	123173	123743	f	0	1	Prodigal	002006
108	1	123735	124431	f	0	1	Prodigal	002006
109	1	124497	125313	r	0	1	Prodigal	002006
110	1	125428	126418	r	0	1	Prodigal	002006
111	1	126414	127563	r	0	1	Prodigal	002006
112	1	127559	128618	r	0	1	Prodigal	002006
113	1	128678	129692	r	0	1	Prodigal	002006
114	1	129893	130901	f	0	1	Prodigal	002006
115	1	131090	134150	f	0	1	Prodigal	002006
116	1	134426	135413	f	0	1	Prodigal	002006
117	1	135442	136987	f	0	1	Prodigal	002006
118	1	137003	138014	f	0	1	Prodigal	002006
119	1	138065	139799	f	0	1	Prodigal	002006
120	1	139866	141000	r	0	1	Prodigal	002006
121	1	141170	142313	f	0	1	Prodigal	002006
122	1	142402	142936	f	0	1	Prodigal	002006
123	1	143035	144865	r	0	1	Prodigal	002006
124	1	144870	145701	r	0	1	Prodigal	002006
125	1	145789	146206	r	0	1	Prodigal	002006
126	1	146371	147733	r	0	1	Prodigal	002006
127	1	147910	148900	r	0	1	Prodigal	002006
128	1	148974	149469	r	0	1	Prodigal	002006
129	1	149495	149942	r	0	1	Prodigal	002006
130	1	150004	150862	r	0	1	Prodigal	002006
131	1	151009	151384	r	0	1	Prodigal	002006
132	1	151848	153207	f	0	1	Prodigal	002006
133	1	153393	154755	f	0	1	Prodigal	002006
134	1	154808	155906	f	0	1	Prodigal	002006
135	1	156024	157110	f	0	1	Prodigal	002006
136	1	157188	158343	f	0	1	Prodigal	002006
137	1	158339	159245	f	0	1	Prodigal	002006
138	1	159241	160087	f	0	1	Prodigal	002006
139	1	160132	160837	f	0	1	Prodigal	002006
140	1	161329	161857	r	0	1	Prodigal	002006
141	1	161981	162446	r	0	1	Prodigal	002006
142	1	162579	164415	f	0	1	Prodigal	002006
143	1	164482	164785	r	0	1	Prodigal	002006
144	1	164890	166318	f	0	1	Prodigal	002006
145	1	166328	166616	f	0	1	Prodigal	002006
146	1	166775	167450	f	0	1	Prodigal	002006
147	1	167720	168206	r	0	1	Prodigal	002006
148	1	168352	170206	f	0	1	Prodigal	002006
149	1	170328	170979	f	0	1	Prodigal	002006
150	1	171079	171295	r	0	1	Prodigal	002006
151	1	171442	173650	f	0	1	Prodigal	002006
152	1	173714	174782	r	0	1	Prodigal	002006
153	1	174973	176407	f	0	1	Prodigal	002006
154	1	176576	177803	f	0	1	Prodigal	002006
155	1	178057	179299	f	0	1	Prodigal	002006
156	1	179475	180348	f	0	1	Prodigal	002006
157	1	180434	180872	f	0	1	Prodigal	002006
158	1	180860	181541	r	0	1	Prodigal	002006
159	1	181592	182501	f	0	1	Prodigal	002006
160	1	182555	184658	r	0	1	Prodigal	002006
161	1	184689	186759	r	0	1	Prodigal	002006
162	1	186949	188299	r	0	1	Prodigal	002006
163	1	188449	189790	r	0	1	Prodigal	002006
164	1	190035	190545	f	0	1	Prodigal	002006
165	1	190541	192338	f	0	1	Prodigal	002006
166	1	192347	192989	f	0	1	Prodigal	002006
167	1	193073	194081	r	0	1	Prodigal	002006
168	1	194170	194821	f	0	1	Prodigal	002006
169	1	194953	196306	r	0	1	Prodigal	002006
170	1	196315	197845	r	0	1	Prodigal	002006
171	1	198091	198523	f	0	1	Prodigal	002006
172	1	198573	199044	f	0	1	Prodigal	002006
173	1	199046	200051	f	0	1	Prodigal	002006
174	1	200120	200699	r	0	1	Prodigal	002006
175	1	200779	201259	r	0	1	Prodigal	002006
176	1	201546	202311	f	0	1	Prodigal	002006
177	1	202382	202616	f	0	1	Prodigal	002006
178	1	202617	203385	f	0	1	Prodigal	002006
179	1	203470	203749	f	0	1	Prodigal	002006
180	1	203819	206129	r	0	1	Prodigal	002006
181	1	206320	206794	r	0	1	Prodigal	002006
182	1	207043	207766	f	0	1	Prodigal	002006
183	1	207762	209073	f	0	1	Prodigal	002006
184	1	209110	210025	r	0	1	Prodigal	002006
185	1	210382	210694	f	0	1	Prodigal	002006
186	1	210716	211349	f	0	1	Prodigal	002006
187	1	211366	211972	f	0	1	Prodigal	002006
188	1	211968	212271	f	0	1	Prodigal	002006
189	1	212286	213108	f	0	1	Prodigal	002006
190	1	213130	213409	f	0	1	Prodigal	002006
191	1	213416	213764	f	0	1	Prodigal	002006
192	1	213767	214481	f	0	1	Prodigal	002006
193	1	214494	214908	f	0	1	Prodigal	002006
194	1	214907	215099	f	0	1	Prodigal	002006
195	1	215098	215347	f	0	1	Prodigal	002006
196	1	215494	215863	f	0	1	Prodigal	002006
197	1	215874	216192	f	0	1	Prodigal	002006
198	1	216205	216745	f	0	1	Prodigal	002006
199	1	216755	217061	f	0	1	Prodigal	002006
200	1	217082	217475	f	0	1	Prodigal	002006
201	1	217488	218022	f	0	1	Prodigal	002006
202	1	218031	218385	f	0	1	Prodigal	002006
203	1	218399	218900	f	0	1	Prodigal	002006
204	1	218906	219086	f	0	1	Prodigal	002006
205	1	219088	219526	f	0	1	Prodigal	002006
206	1	219534	220863	f	0	1	Prodigal	002006
207	1	221143	221500	f	0	1	Prodigal	002006
208	1	221514	221904	f	0	1	Prodigal	002006
209	1	221943	222564	f	0	1	Prodigal	002006
210	1	222589	223579	f	0	1	Prodigal	002006
211	1	223622	224006	f	0	1	Prodigal	002006
212	1	230467	232420	f	0	1	Prodigal	002006
213	1	232488	233877	r	0	1	Prodigal	002006
214	1	234017	235379	r	0	1	Prodigal	002006
215	1	235412	236135	r	0	1	Prodigal	002006
216	1	236334	236685	f	0	1	Prodigal	002006
217	1	236797	237697	r	0	1	Prodigal	002006
218	1	237961	238288	f	0	1	Prodigal	002006
219	1	238318	239005	f	0	1	Prodigal	002006
220	1	239044	239437	f	0	1	Prodigal	002006
221	1	239695	243049	f	0	1	Prodigal	002006
222	1	243048	246657	f	0	1	Prodigal	002006
223	1	246653	248717	f	0	1	Prodigal	002006
224	1	248986	250570	r	0	1	Prodigal	002006
225	1	251048	251528	f	0	1	Prodigal	002006
226	1	251794	252793	f	0	1	Prodigal	002006
227	1	252879	253482	r	0	1	Prodigal	002006
228	1	254756	255521	f	0	1	Prodigal	002006
229	1	255561	256371	r	0	1	Prodigal	002006
230	1	256590	257637	f	0	1	Prodigal	002006
231	1	257647	258481	f	0	1	Prodigal	002006
232	1	258482	259379	f	0	1	Prodigal	002006
233	1	259371	260148	f	0	1	Prodigal	002006
234	1	260154	261162	f	0	1	Prodigal	002006
235	1	261201	261855	f	0	1	Prodigal	002006
236	1	261967	263602	r	0	1	Prodigal	002006
237	1	263685	264126	f	0	1	Prodigal	002006
238	1	264263	265163	f	0	1	Prodigal	002006
239	1	265230	265857	r	0	1	Prodigal	002006
240	1	265963	267232	r	0	1	Prodigal	002006
241	1	267382	267559	r	0	1	Prodigal	002006
242	1	267659	269363	f	0	1	Prodigal	002006
243	1	269508	271686	f	0	1	Prodigal	002006
244	1	271950	272346	f	0	1	Prodigal	002006
245	1	272378	273092	f	0	1	Prodigal	002006
246	1	273128	273878	r	0	1	Prodigal	002006
247	1	273874	274786	r	0	1	Prodigal	002006
248	1	274954	276220	r	0	1	Prodigal	002006
249	1	276365	277214	f	0	1	Prodigal	002006
250	1	277226	278003	r	0	1	Prodigal	002006
251	1	278113	279430	r	0	1	Prodigal	002006
252	1	279653	279971	f	0	1	Prodigal	002006
253	1	280292	280817	f	0	1	Prodigal	002006
254	1	280892	282341	r	0	1	Prodigal	002006
255	1	282502	283000	f	0	1	Prodigal	002006
256	1	282950	283865	f	0	1	Prodigal	002006
257	1	283961	284549	r	0	1	Prodigal	002006
258	1	284850	285903	f	0	1	Prodigal	002006
259	1	285970	288823	r	0	1	Prodigal	002006
260	1	288887	289343	r	0	1	Prodigal	002006
261	1	289517	291026	r	0	1	Prodigal	002006
262	1	291198	292311	f	0	1	Prodigal	002006
263	1	292336	293407	f	0	1	Prodigal	002006
264	1	293481	294015	r	0	1	Prodigal	002006
265	1	294505	295714	f	0	1	Prodigal	002006
266	1	295810	296758	f	0	1	Prodigal	002006
267	1	297431	298904	f	0	1	Prodigal	002006
268	1	298907	299570	f	0	1	Prodigal	002006
269	1	299641	300217	f	0	1	Prodigal	002006
270	1	300213	300564	f	0	1	Prodigal	002006
271	1	300560	300809	f	0	1	Prodigal	002006
272	1	300805	301057	f	0	1	Prodigal	002006
273	1	301053	303858	f	0	1	Prodigal	002006
274	1	304345	304495	f	0	1	Prodigal	002006
275	1	305109	306966	f	0	1	Prodigal	002006
276	1	307373	307997	r	0	1	Prodigal	002006
277	1	308059	310108	r	0	1	Prodigal	002006
278	1	310399	311437	r	0	1	Prodigal	002006
279	1	311659	312571	r	0	1	Prodigal	002006
280	1	312832	314299	r	0	1	Prodigal	002006
281	1	314734	315613	r	0	1	Prodigal	002006
282	1	315646	316567	r	0	1	Prodigal	002006
283	1	316687	317743	r	0	1	Prodigal	002006
284	1	317964	318975	f	0	1	Prodigal	002006
285	1	319109	319361	f	0	1	Prodigal	002006
286	1	319431	320595	r	0	1	Prodigal	002006
287	1	320605	321655	r	0	1	Prodigal	002006
288	1	321651	322386	r	0	1	Prodigal	002006
289	1	322382	323375	r	0	1	Prodigal	002006
290	1	323635	326155	f	0	1	Prodigal	002006
291	1	326221	326875	r	0	1	Prodigal	002006
292	1	326871	327186	r	0	1	Prodigal	002006
293	1	327468	328719	f	0	1	Prodigal	002006
294	1	329002	329833	f	0	1	Prodigal	002006
295	1	329924	330605	f	0	1	Prodigal	002006
296	1	330597	331575	f	0	1	Prodigal	002006
297	1	331607	332318	f	0	1	Prodigal	002006
298	1	332394	332793	r	0	1	Prodigal	002006
299	1	332838	334365	r	0	1	Prodigal	002006
300	1	334480	334894	f	0	1	Prodigal	002006
301	1	334906	335689	r	0	1	Prodigal	002006
302	1	336085	336610	r	0	1	Prodigal	002006
303	1	336724	338068	f	0	1	Prodigal	002006
304	1	338140	338866	r	0	1	Prodigal	002006
305	1	338961	339360	r	0	1	Prodigal	002006
306	1	339480	340737	r	0	1	Prodigal	002006
307	1	340755	341013	r	0	1	Prodigal	002006
308	1	341012	341285	r	0	1	Prodigal	002006
309	1	341281	341914	r	0	1	Prodigal	002006
310	1	341916	342414	r	0	1	Prodigal	002006
311	1	342421	343201	r	0	1	Prodigal	002006
312	1	343200	344001	r	0	1	Prodigal	002006
313	1	344208	345204	f	0	1	Prodigal	002006
314	1	345203	345758	f	0	1	Prodigal	002006
315	1	345754	346315	f	0	1	Prodigal	002006
316	1	346286	346829	f	0	1	Prodigal	002006
317	1	346832	347558	f	0	1	Prodigal	002006
318	1	347623	349063	f	0	1	Prodigal	002006
319	1	349084	349372	f	0	1	Prodigal	002006
320	1	349374	349821	f	0	1	Prodigal	002006
321	1	349866	350733	f	0	1	Prodigal	002006
322	1	350753	351026	f	0	1	Prodigal	002006
323	1	351043	352948	r	0	1	Prodigal	002006
324	1	353055	353796	r	0	1	Prodigal	002006
325	1	353795	354911	r	0	1	Prodigal	002006
326	1	354894	356034	r	0	1	Prodigal	002006
327	1	356076	356727	r	0	1	Prodigal	002006
328	1	356738	357515	r	0	1	Prodigal	002006
329	1	357554	357851	r	0	1	Prodigal	002006
330	1	357850	358216	r	0	1	Prodigal	002006
331	1	358233	358593	r	0	1	Prodigal	002006
332	1	358908	360033	r	0	1	Prodigal	002006
333	1	360142	361504	r	0	1	Prodigal	002006
334	1	361585	361966	r	0	1	Prodigal	002006
335	1	362106	363201	f	0	1	Prodigal	002006
336	1	363467	363896	f	0	1	Prodigal	002006
337	1	363911	364304	f	0	1	Prodigal	002006
338	1	364599	365190	f	0	1	Prodigal	002006
339	1	365192	366410	f	0	1	Prodigal	002006
340	1	366406	367141	f	0	1	Prodigal	002006
341	1	367228	367858	f	0	1	Prodigal	002006
342	1	367854	368280	f	0	1	Prodigal	002006
343	1	368322	368901	r	0	1	Prodigal	002006
344	1	368905	369496	r	0	1	Prodigal	002006
345	1	369505	369877	r	0	1	Prodigal	002006
346	1	369818	371606	r	0	1	Prodigal	002006
347	1	371805	372639	f	0	1	Prodigal	002006
348	1	373409	374282	f	0	1	Prodigal	002006
349	1	374305	374668	f	0	1	Prodigal	002006
350	1	374667	375402	f	0	1	Prodigal	002006
351	1	375403	375673	f	0	1	Prodigal	002006
352	1	375669	376452	f	0	1	Prodigal	002006
353	1	376448	377585	f	0	1	Prodigal	002006
354	1	377588	379664	f	0	1	Prodigal	002006
355	1	380079	381462	f	0	1	Prodigal	002006
356	1	381465	381792	f	0	1	Prodigal	002006
357	1	381800	383558	f	0	1	Prodigal	002006
358	1	383544	384573	f	0	1	Prodigal	002006
359	1	384585	385278	f	0	1	Prodigal	002006
360	1	385270	386602	f	0	1	Prodigal	002006
361	1	386611	387025	f	0	1	Prodigal	002006
362	1	387034	387478	r	0	1	Prodigal	002006
363	1	387474	387750	r	0	1	Prodigal	002006
364	1	387826	388618	r	0	1	Prodigal	002006
365	1	388677	389067	f	0	1	Prodigal	002006
366	1	389069	389495	f	0	1	Prodigal	002006
367	1	389498	390206	f	0	1	Prodigal	002006
368	1	390224	391418	f	0	1	Prodigal	002006
369	1	391427	392162	f	0	1	Prodigal	002006
370	1	392240	393026	f	0	1	Prodigal	002006
371	1	393028	393697	f	0	1	Prodigal	002006
372	1	393705	394812	f	0	1	Prodigal	002006
373	1	394820	395219	f	0	1	Prodigal	002006
374	1	395218	396538	f	0	1	Prodigal	002006
375	1	396548	397466	f	0	1	Prodigal	002006
376	1	397487	398489	f	0	1	Prodigal	002006
377	1	398541	399828	f	0	1	Prodigal	002006
378	1	399824	400100	f	0	1	Prodigal	002006
379	1	400278	401118	f	0	1	Prodigal	002006
380	1	401227	402514	f	0	1	Prodigal	002006
381	1	402560	402953	f	0	1	Prodigal	002006
382	1	403404	404487	f	0	1	Prodigal	002006
383	1	404522	404981	f	0	1	Prodigal	002006
384	1	404988	405705	f	0	1	Prodigal	002006
385	1	405755	406613	f	0	1	Prodigal	002006
386	1	406612	407560	f	0	1	Prodigal	002006
387	1	407546	408008	f	0	1	Prodigal	002006
388	1	407940	408909	r	0	1	Prodigal	002006
389	1	409055	409355	f	0	1	Prodigal	002006
390	1	409595	410051	f	0	1	Prodigal	002006
391	1	410051	410990	f	0	1	Prodigal	002006
392	1	410993	411308	f	0	1	Prodigal	002006
393	1	411304	413059	f	0	1	Prodigal	002006
394	1	413042	414524	f	0	1	Prodigal	002006
395	1	414520	415876	f	0	1	Prodigal	002006
396	1	415869	416952	f	0	1	Prodigal	002006
397	1	416956	418240	f	0	1	Prodigal	002006
398	1	418236	419418	f	0	1	Prodigal	002006
399	1	419417	420500	f	0	1	Prodigal	002006
400	1	420611	422066	f	0	1	Prodigal	002006
401	1	422163	422916	f	0	1	Prodigal	002006
402	1	422896	424156	f	0	1	Prodigal	002006
403	1	424195	425347	f	0	1	Prodigal	002006
404	1	425446	426370	f	0	1	Prodigal	002006
405	1	426510	427416	f	0	1	Prodigal	002006
406	1	427474	430195	f	0	1	Prodigal	002006
407	1	430379	430784	f	0	1	Prodigal	002006
408	1	430861	431056	r	0	1	Prodigal	002006
409	1	431065	431788	r	0	1	Prodigal	002006
410	1	431825	432440	r	0	1	Prodigal	002006
411	1	432453	433326	r	0	1	Prodigal	002006
412	1	433387	434629	r	0	1	Prodigal	002006
413	1	434863	436570	r	0	1	Prodigal	002006
414	1	437326	438202	r	0	1	Prodigal	002006
415	1	438205	438676	r	0	1	Prodigal	002006
416	1	438806	439382	f	0	1	Prodigal	002006
417	1	439660	440425	f	0	1	Prodigal	002006
418	1	440504	443165	f	0	1	Prodigal	002006
419	1	443284	445174	f	0	1	Prodigal	002006
420	1	445322	446750	f	0	1	Prodigal	002006
421	1	446874	447837	f	0	1	Prodigal	002006
422	1	447925	449836	r	0	1	Prodigal	002006
423	1	450070	452332	f	0	1	Prodigal	002006
424	1	452561	455159	f	0	1	Prodigal	002006
425	1	455439	457026	f	0	1	Prodigal	002006
426	1	457189	458584	f	0	1	Prodigal	002006
427	1	458593	459721	f	0	1	Prodigal	002006
428	1	459705	462813	r	0	1	Prodigal	002006
429	1	462809	463910	r	0	1	Prodigal	002006
430	1	464000	464609	f	0	1	Prodigal	002006
431	1	464620	466024	f	0	1	Prodigal	002006
432	1	465995	466484	r	0	1	Prodigal	002006
433	1	466610	467120	r	0	1	Prodigal	002006
434	1	467119	467491	r	0	1	Prodigal	002006
435	1	467525	468311	f	0	1	Prodigal	002006
436	1	468830	470003	f	0	1	Prodigal	002006
437	1	470088	470421	r	0	1	Prodigal	002006
438	1	470554	471070	f	0	1	Prodigal	002006
439	1	471324	471780	f	0	1	Prodigal	002006
440	1	471842	472478	r	0	1	Prodigal	002006
441	1	472615	474001	r	0	1	Prodigal	002006
442	1	474211	475447	r	0	1	Prodigal	002006
443	1	475502	476414	r	0	1	Prodigal	002006
444	1	476439	477219	r	0	1	Prodigal	002006
445	1	477241	478249	r	0	1	Prodigal	002006
446	1	478534	479680	f	0	1	Prodigal	002006
447	1	479911	482545	f	0	1	Prodigal	002006
448	1	482666	483068	f	0	1	Prodigal	002006
449	1	483215	483680	f	0	1	Prodigal	002006
450	1	483864	484749	f	0	1	Prodigal	002006
451	1	484742	485627	r	0	1	Prodigal	002006
452	1	485755	486163	f	0	1	Prodigal	002006
453	1	486155	486845	f	0	1	Prodigal	002006
454	1	486919	487819	f	0	1	Prodigal	002006
455	1	488096	488960	f	0	1	Prodigal	002006
456	1	489050	491642	r	0	1	Prodigal	002006
457	1	491892	492384	f	0	1	Prodigal	002006
458	1	492464	493529	f	0	1	Prodigal	002006
459	1	493570	494083	f	0	1	Prodigal	002006
460	1	494378	497003	f	0	1	Prodigal	002006
461	1	497019	498258	f	0	1	Prodigal	002006
462	1	498361	498550	f	0	1	Prodigal	002006
463	1	499768	500596	r	0	1	Prodigal	002006
464	1	500755	501421	r	0	1	Prodigal	002006
465	1	501439	502732	r	0	1	Prodigal	002006
466	1	502975	504034	r	0	1	Prodigal	002006
467	1	504164	504359	r	0	1	Prodigal	002006
468	1	504532	505483	r	0	1	Prodigal	002006
469	1	505620	506568	f	0	1	Prodigal	002006
470	1	506760	508191	f	0	1	Prodigal	002006
471	1	508258	509920	f	0	1	Prodigal	002006
472	1	509923	510523	f	0	1	Prodigal	002006
473	1	510643	510832	f	0	1	Prodigal	002006
474	1	510892	511549	r	0	1	Prodigal	002006
475	1	511664	514532	r	0	1	Prodigal	002006
476	1	521227	521977	f	0	1	Prodigal	002006
477	1	522273	523176	f	0	1	Prodigal	002006
478	1	523090	523906	r	0	1	Prodigal	002006
479	1	524120	525407	r	0	1	Prodigal	002006
480	1	525729	527040	f	0	1	Prodigal	002006
481	1	527131	527827	f	0	1	Prodigal	002006
482	1	527914	528265	f	0	1	Prodigal	002006
483	1	528403	529813	r	0	1	Prodigal	002006
484	1	530114	530324	f	0	1	Prodigal	002006
485	1	530318	530591	r	0	1	Prodigal	002006
486	1	531472	532933	r	0	1	Prodigal	002006
487	1	532922	534140	r	0	1	Prodigal	002006
488	1	534291	535320	r	0	1	Prodigal	002006
489	1	535600	536473	f	0	1	Prodigal	002006
490	1	536565	537534	r	0	1	Prodigal	002006
491	1	537703	538384	f	0	1	Prodigal	002006
492	1	538409	539675	f	0	1	Prodigal	002006
493	1	539768	542225	r	0	1	Prodigal	002006
494	1	542224	543397	r	0	1	Prodigal	002006
495	1	543671	543995	f	0	1	Prodigal	002006
496	1	544070	545342	r	0	1	Prodigal	002006
497	1	545778	546591	r	0	1	Prodigal	002006
498	1	546630	547239	r	0	1	Prodigal	002006
499	1	547383	548064	f	0	1	Prodigal	002006
500	1	548149	548362	r	0	1	Prodigal	002006
501	1	548476	548812	r	0	1	Prodigal	002006
502	1	548811	549402	r	0	1	Prodigal	002006
503	1	549487	550750	r	0	1	Prodigal	002006
504	1	550967	551969	f	0	1	Prodigal	002006
505	1	552025	552601	f	0	1	Prodigal	002006
506	1	552872	553712	f	0	1	Prodigal	002006
507	1	553708	554599	f	0	1	Prodigal	002006
508	1	554621	555689	f	0	1	Prodigal	002006
509	1	555811	556759	f	0	1	Prodigal	002006
510	1	556953	558165	f	0	1	Prodigal	002006
511	1	558161	558827	f	0	1	Prodigal	002006
512	1	558807	558939	f	0	1	Prodigal	002006
513	1	558919	559582	f	0	1	Prodigal	002006
514	1	559825	560371	f	0	1	Prodigal	002006
515	1	560342	561179	f	0	1	Prodigal	002006
516	1	561381	562344	f	0	1	Prodigal	002006
517	1	562369	563791	r	0	1	Prodigal	002006
518	1	564207	565890	r	0	1	Prodigal	002006
519	1	566166	567999	f	0	1	Prodigal	002006
520	1	568576	569659	f	0	1	Prodigal	002006
521	1	569664	571908	f	0	1	Prodigal	002006
522	1	571907	574868	f	0	1	Prodigal	002006
523	1	574861	575755	f	0	1	Prodigal	002006
524	1	576374	578777	f	0	1	Prodigal	002006
525	1	578776	580735	f	0	1	Prodigal	002006
526	1	580731	581982	f	0	1	Prodigal	002006
527	1	581968	582283	f	0	1	Prodigal	002006
528	1	582428	582662	r	0	1	Prodigal	002006
529	1	582971	584264	f	0	1	Prodigal	002006
530	1	584279	587447	r	0	1	Prodigal	002006
531	1	587726	588206	f	0	1	Prodigal	002006
532	1	588326	589034	f	0	1	Prodigal	002006
533	1	589035	589371	f	0	1	Prodigal	002006
534	1	589493	591020	f	0	1	Prodigal	002006
535	1	591031	591919	f	0	1	Prodigal	002006
536	1	592057	592381	f	0	1	Prodigal	002006
537	1	592444	593377	r	0	1	Prodigal	002006
538	1	593539	594736	r	0	1	Prodigal	002006
539	1	594863	595139	r	0	1	Prodigal	002006
540	1	595210	596149	f	0	1	Prodigal	002006
541	1	596196	596610	r	0	1	Prodigal	002006
542	1	596822	598400	f	0	1	Prodigal	002006
543	1	598412	600908	f	0	1	Prodigal	002006
544	1	601123	603571	r	0	1	Prodigal	002006
545	1	603755	604256	f	0	1	Prodigal	002006
546	1	604315	605143	r	0	1	Prodigal	002006
547	1	605287	606508	f	0	1	Prodigal	002006
548	1	606510	607296	r	0	1	Prodigal	002006
549	1	607292	608609	r	0	1	Prodigal	002006
550	1	608807	609638	r	0	1	Prodigal	002006
551	1	609758	610496	f	0	1	Prodigal	002006
552	1	610619	611948	f	0	1	Prodigal	002006
553	1	612001	612298	r	0	1	Prodigal	002006
554	1	612377	612821	r	0	1	Prodigal	002006
555	1	612961	614077	f	0	1	Prodigal	002006
556	1	614195	615458	f	0	1	Prodigal	002006
557	1	615467	616601	f	0	1	Prodigal	002006
